kawalcovid_provinsi,time,harian,lat_pulau_terbesar,lon_pulau_terbesar
Jakarta,11/18/2020,1148,-6.209560431,106.8391371
Jakarta,11/19/2020,1185,-6.209560431,106.8391371
Jakarta,11/20/2020,1240,-6.209560431,106.8391371
Jakarta,11/21/2020,1579,-6.209560431,106.8391371
Jakarta,11/22/2020,1342,-6.209560431,106.8391371
Jakarta,11/23/2020,1009,-6.209560431,106.8391371
Jakarta,11/24/2020,1015,-6.209560431,106.8391371
Jakarta,11/25/2020,1273,-6.209560431,106.8391371
Jakarta,11/26/2020,1064,-6.209560431,106.8391371
Jakarta,11/27/2020,1436,-6.209560431,106.8391371
Jakarta,11/28/2020,1370,-6.209560431,106.8391371
Jambi,3/15/2020,0,-1.699764657,102.7238353
Jambi,3/16/2020,0,-1.699764657,102.7238353
Jambi,3/17/2020,0,-1.699764657,102.7238353
Jambi,3/18/2020,0,-1.699764657,102.7238353
Jambi,3/19/2020,0,-1.699764657,102.7238353
Jambi,3/20/2020,0,-1.699764657,102.7238353
Jambi,3/21/2020,0,-1.699764657,102.7238353
Jambi,3/22/2020,0,-1.699764657,102.7238353
Jambi,3/23/2020,1,-1.699764657,102.7238353
Jambi,3/24/2020,0,-1.699764657,102.7238353
Jambi,3/25/2020,0,-1.699764657,102.7238353
Jambi,3/26/2020,0,-1.699764657,102.7238353
Jambi,3/27/2020,0,-1.699764657,102.7238353
Jambi,3/28/2020,0,-1.699764657,102.7238353
Jambi,3/29/2020,0,-1.699764657,102.7238353
Jambi,3/30/2020,1,-1.699764657,102.7238353
Jambi,3/31/2020,0,-1.699764657,102.7238353
Jambi,4/1/2020,0,-1.699764657,102.7238353
Jambi,4/2/2020,0,-1.699764657,102.7238353
Jambi,4/3/2020,0,-1.699764657,102.7238353
Jambi,4/4/2020,0,-1.699764657,102.7238353
Jambi,4/5/2020,0,-1.699764657,102.7238353
Jambi,4/6/2020,0,-1.699764657,102.7238353
Jambi,4/7/2020,0,-1.699764657,102.7238353
Jambi,4/8/2020,0,-1.699764657,102.7238353
Jambi,4/9/2020,0,-1.699764657,102.7238353
Jambi,4/10/2020,0,-1.699764657,102.7238353
Jambi,4/11/2020,2,-1.699764657,102.7238353
Jambi,4/12/2020,0,-1.699764657,102.7238353
Jambi,4/13/2020,0,-1.699764657,102.7238353
Jambi,4/14/2020,1,-1.699764657,102.7238353
Jambi,4/15/2020,1,-1.699764657,102.7238353
Jambi,4/16/2020,1,-1.699764657,102.7238353
Jambi,4/17/2020,1,-1.699764657,102.7238353
Jambi,4/18/2020,0,-1.699764657,102.7238353
Jambi,4/19/2020,0,-1.699764657,102.7238353
Jambi,4/20/2020,0,-1.699764657,102.7238353
Jambi,4/21/2020,5,-1.699764657,102.7238353
Jambi,4/22/2020,0,-1.699764657,102.7238353
Jambi,4/23/2020,1,-1.699764657,102.7238353
Jambi,4/24/2020,4,-1.699764657,102.7238353
Jambi,4/25/2020,3,-1.699764657,102.7238353
Jambi,4/26/2020,11,-1.699764657,102.7238353
Jambi,4/27/2020,0,-1.699764657,102.7238353
Jambi,4/28/2020,0,-1.699764657,102.7238353
Jambi,4/29/2020,0,-1.699764657,102.7238353
Jambi,4/30/2020,0,-1.699764657,102.7238353
Jambi,5/1/2020,0,-1.699764657,102.7238353
Jambi,5/2/2020,0,-1.699764657,102.7238353
Jambi,5/3/2020,6,-1.699764657,102.7238353
Jambi,5/4/2020,0,-1.699764657,102.7238353
Jambi,5/5/2020,5,-1.699764657,102.7238353
Jambi,5/6/2020,4,-1.699764657,102.7238353
Jambi,5/7/2020,0,-1.699764657,102.7238353
Jambi,5/8/2020,0,-1.699764657,102.7238353
Jambi,5/9/2020,15,-1.699764657,102.7238353
Jambi,5/10/2020,2,-1.699764657,102.7238353
Jambi,5/11/2020,1,-1.699764657,102.7238353
Jambi,5/12/2020,0,-1.699764657,102.7238353
Jambi,5/13/2020,0,-1.699764657,102.7238353
Jambi,5/14/2020,1,-1.699764657,102.7238353
Jambi,5/15/2020,3,-1.699764657,102.7238353
Jambi,5/16/2020,10,-1.699764657,102.7238353
Jambi,5/17/2020,1,-1.699764657,102.7238353
Jambi,5/18/2020,1,-1.699764657,102.7238353
Jambi,5/19/2020,3,-1.699764657,102.7238353
Jambi,5/20/2020,5,-1.699764657,102.7238353
Jambi,5/21/2020,0,-1.699764657,102.7238353
Jambi,5/22/2020,2,-1.699764657,102.7238353
Jambi,5/23/2020,0,-1.699764657,102.7238353
Jambi,5/24/2020,4,-1.699764657,102.7238353
Jambi,5/25/2020,2,-1.699764657,102.7238353
Jambi,5/26/2020,0,-1.699764657,102.7238353
Jambi,5/27/2020,0,-1.699764657,102.7238353
Jambi,5/28/2020,0,-1.699764657,102.7238353
Jambi,5/29/2020,0,-1.699764657,102.7238353
Jambi,5/30/2020,0,-1.699764657,102.7238353
Jambi,5/31/2020,0,-1.699764657,102.7238353
Jambi,6/1/2020,0,-1.699764657,102.7238353
Jambi,6/2/2020,0,-1.699764657,102.7238353
Jambi,6/3/2020,0,-1.699764657,102.7238353
Jambi,6/4/2020,2,-1.699764657,102.7238353
Jambi,6/5/2020,2,-1.699764657,102.7238353
Jambi,6/6/2020,2,-1.699764657,102.7238353
Jambi,6/7/2020,0,-1.699764657,102.7238353
Jambi,6/8/2020,0,-1.699764657,102.7238353
Jambi,6/9/2020,0,-1.699764657,102.7238353
Jambi,6/10/2020,2,-1.699764657,102.7238353
Jambi,6/11/2020,0,-1.699764657,102.7238353
Jambi,6/12/2020,1,-1.699764657,102.7238353
Jambi,6/13/2020,2,-1.699764657,102.7238353
Jambi,6/14/2020,0,-1.699764657,102.7238353
Jambi,6/15/2020,0,-1.699764657,102.7238353
Jambi,6/16/2020,0,-1.699764657,102.7238353
Jambi,6/17/2020,1,-1.699764657,102.7238353
Jambi,6/18/2020,0,-1.699764657,102.7238353
Jambi,6/19/2020,3,-1.699764657,102.7238353
Jambi,6/20/2020,0,-1.699764657,102.7238353
Jambi,6/21/2020,0,-1.699764657,102.7238353
Jambi,6/22/2020,0,-1.699764657,102.7238353
Jambi,6/23/2020,2,-1.699764657,102.7238353
Jambi,6/24/2020,0,-1.699764657,102.7238353
Jambi,6/25/2020,0,-1.699764657,102.7238353
Jambi,6/26/2020,0,-1.699764657,102.7238353
Jambi,6/27/2020,3,-1.699764657,102.7238353
Jambi,6/28/2020,0,-1.699764657,102.7238353
Jambi,6/29/2020,0,-1.699764657,102.7238353
Jambi,6/30/2020,0,-1.699764657,102.7238353
Jambi,7/1/2020,0,-1.699764657,102.7238353
Jambi,7/2/2020,0,-1.699764657,102.7238353
Jambi,7/3/2020,0,-1.699764657,102.7238353
Jambi,7/4/2020,0,-1.699764657,102.7238353
Jambi,7/5/2020,3,-1.699764657,102.7238353
Jambi,7/6/2020,0,-1.699764657,102.7238353
Jambi,7/7/2020,1,-1.699764657,102.7238353
Jambi,7/8/2020,0,-1.699764657,102.7238353
Jambi,7/9/2020,1,-1.699764657,102.7238353
Jambi,7/10/2020,0,-1.699764657,102.7238353
Jambi,7/11/2020,0,-1.699764657,102.7238353
Jambi,7/12/2020,0,-1.699764657,102.7238353
Jambi,7/13/2020,0,-1.699764657,102.7238353
Jambi,7/14/2020,2,-1.699764657,102.7238353
Jambi,7/15/2020,1,-1.699764657,102.7238353
Jambi,7/16/2020,0,-1.699764657,102.7238353
Jambi,7/17/2020,1,-1.699764657,102.7238353
Jambi,7/18/2020,6,-1.699764657,102.7238353
Jambi,7/19/2020,0,-1.699764657,102.7238353
Jambi,7/20/2020,0,-1.699764657,102.7238353
Jambi,7/21/2020,2,-1.699764657,102.7238353
Jambi,7/22/2020,2,-1.699764657,102.7238353
Jambi,7/23/2020,0,-1.699764657,102.7238353
Jambi,7/24/2020,2,-1.699764657,102.7238353
Jambi,7/25/2020,1,-1.699764657,102.7238353
Jambi,7/26/2020,0,-1.699764657,102.7238353
Jambi,7/27/2020,0,-1.699764657,102.7238353
Jambi,7/28/2020,0,-1.699764657,102.7238353
Jambi,7/29/2020,15,-1.699764657,102.7238353
Jambi,7/30/2020,2,-1.699764657,102.7238353
Jambi,7/31/2020,6,-1.699764657,102.7238353
Jambi,8/1/2020,6,-1.699764657,102.7238353
Jambi,8/2/2020,1,-1.699764657,102.7238353
Jambi,8/3/2020,0,-1.699764657,102.7238353
Jambi,8/4/2020,19,-1.699764657,102.7238353
Jambi,8/5/2020,5,-1.699764657,102.7238353
Jambi,8/6/2020,0,-1.699764657,102.7238353
Jambi,8/7/2020,12,-1.699764657,102.7238353
Jambi,8/8/2020,5,-1.699764657,102.7238353
Jambi,8/9/2020,0,-1.699764657,102.7238353
Jambi,8/10/2020,0,-1.699764657,102.7238353
Jambi,8/11/2020,0,-1.699764657,102.7238353
Jambi,8/12/2020,5,-1.699764657,102.7238353
Jambi,8/13/2020,0,-1.699764657,102.7238353
Jambi,8/14/2020,7,-1.699764657,102.7238353
Jambi,8/15/2020,3,-1.699764657,102.7238353
Jambi,8/16/2020,0,-1.699764657,102.7238353
Jambi,8/17/2020,20,-1.699764657,102.7238353
Jambi,8/18/2020,0,-1.699764657,102.7238353
Jambi,8/19/2020,5,-1.699764657,102.7238353
Jambi,8/20/2020,0,-1.699764657,102.7238353
Jambi,8/21/2020,21,-1.699764657,102.7238353
Jambi,8/22/2020,3,-1.699764657,102.7238353
Jambi,8/23/2020,0,-1.699764657,102.7238353
Jambi,8/24/2020,0,-1.699764657,102.7238353
Jambi,8/25/2020,7,-1.699764657,102.7238353
Jambi,8/26/2020,8,-1.699764657,102.7238353
Jambi,8/27/2020,7,-1.699764657,102.7238353
Jambi,8/28/2020,6,-1.699764657,102.7238353
Jambi,8/29/2020,0,-1.699764657,102.7238353
Jambi,8/30/2020,0,-1.699764657,102.7238353
Jambi,8/31/2020,0,-1.699764657,102.7238353
Jambi,9/1/2020,0,-1.699764657,102.7238353
Jambi,9/2/2020,1,-1.699764657,102.7238353
Jambi,9/3/2020,0,-1.699764657,102.7238353
Jambi,9/4/2020,1,-1.699764657,102.7238353
Jambi,9/5/2020,0,-1.699764657,102.7238353
Jambi,9/6/2020,0,-1.699764657,102.7238353
Jambi,9/7/2020,0,-1.699764657,102.7238353
Jambi,9/8/2020,0,-1.699764657,102.7238353
Jambi,9/9/2020,4,-1.699764657,102.7238353
Jambi,9/10/2020,1,-1.699764657,102.7238353
Jambi,9/11/2020,5,-1.699764657,102.7238353
Jambi,9/12/2020,5,-1.699764657,102.7238353
Jambi,9/13/2020,2,-1.699764657,102.7238353
Jambi,9/14/2020,0,-1.699764657,102.7238353
Jambi,9/15/2020,10,-1.699764657,102.7238353
Jambi,9/16/2020,14,-1.699764657,102.7238353
Jambi,9/17/2020,6,-1.699764657,102.7238353
Jambi,9/18/2020,7,-1.699764657,102.7238353
Jambi,9/19/2020,14,-1.699764657,102.7238353
Jambi,9/20/2020,14,-1.699764657,102.7238353
Jambi,9/21/2020,0,-1.699764657,102.7238353
Jambi,9/22/2020,0,-1.699764657,102.7238353
Jambi,9/23/2020,9,-1.699764657,102.7238353
Jambi,9/24/2020,4,-1.699764657,102.7238353
Jambi,9/25/2020,10,-1.699764657,102.7238353
Jambi,9/26/2020,16,-1.699764657,102.7238353
Jambi,9/27/2020,21,-1.699764657,102.7238353
Jambi,9/28/2020,21,-1.699764657,102.7238353
Jambi,9/29/2020,23,-1.699764657,102.7238353
Jambi,9/30/2020,23,-1.699764657,102.7238353
Jambi,10/1/2020,21,-1.699764657,102.7238353
Jambi,10/2/2020,24,-1.699764657,102.7238353
Jambi,10/3/2020,13,-1.699764657,102.7238353
Jambi,10/4/2020,22,-1.699764657,102.7238353
Jambi,10/5/2020,25,-1.699764657,102.7238353
Jambi,10/6/2020,29,-1.699764657,102.7238353
Jambi,10/7/2020,22,-1.699764657,102.7238353
Jambi,10/8/2020,46,-1.699764657,102.7238353
Jambi,10/9/2020,45,-1.699764657,102.7238353
Jambi,10/10/2020,30,-1.699764657,102.7238353
Jambi,10/11/2020,22,-1.699764657,102.7238353
Jambi,10/12/2020,13,-1.699764657,102.7238353
Jambi,10/13/2020,38,-1.699764657,102.7238353
Jambi,10/14/2020,30,-1.699764657,102.7238353
Jambi,10/15/2020,23,-1.699764657,102.7238353
Jambi,10/16/2020,26,-1.699764657,102.7238353
Jambi,10/17/2020,26,-1.699764657,102.7238353
Jambi,10/18/2020,14,-1.699764657,102.7238353
Jambi,10/19/2020,6,-1.699764657,102.7238353
Jambi,10/20/2020,39,-1.699764657,102.7238353
Jambi,10/21/2020,22,-1.699764657,102.7238353
Jambi,10/22/2020,19,-1.699764657,102.7238353
Jambi,10/23/2020,24,-1.699764657,102.7238353
Jambi,10/24/2020,26,-1.699764657,102.7238353
Jambi,10/25/2020,22,-1.699764657,102.7238353
Jambi,10/26/2020,9,-1.699764657,102.7238353
Jambi,10/27/2020,7,-1.699764657,102.7238353
Jambi,10/28/2020,32,-1.699764657,102.7238353
Jambi,10/29/2020,31,-1.699764657,102.7238353
Jambi,10/30/2020,11,-1.699764657,102.7238353
Jambi,10/31/2020,0,-1.699764657,102.7238353
Jambi,11/1/2020,0,-1.699764657,102.7238353
Jambi,11/2/2020,0,-1.699764657,102.7238353
Jambi,11/3/2020,7,-1.699764657,102.7238353
Jambi,11/4/2020,5,-1.699764657,102.7238353
Jambi,11/5/2020,10,-1.699764657,102.7238353
Jambi,11/6/2020,15,-1.699764657,102.7238353
Jambi,11/7/2020,18,-1.699764657,102.7238353
Jambi,11/8/2020,41,-1.699764657,102.7238353
Jambi,11/9/2020,36,-1.699764657,102.7238353
Jambi,11/10/2020,11,-1.699764657,102.7238353
Jambi,11/11/2020,11,-1.699764657,102.7238353
Jambi,11/12/2020,15,-1.699764657,102.7238353
Jambi,11/13/2020,20,-1.699764657,102.7238353
Jambi,11/14/2020,19,-1.699764657,102.7238353
Jambi,11/15/2020,16,-1.699764657,102.7238353
Jambi,11/16/2020,0,-1.699764657,102.7238353
Jambi,11/17/2020,10,-1.699764657,102.7238353
Jambi,11/18/2020,27,-1.699764657,102.7238353
Jambi,11/19/2020,40,-1.699764657,102.7238353
Jambi,11/20/2020,45,-1.699764657,102.7238353
Jambi,11/21/2020,44,-1.699764657,102.7238353
Jambi,11/22/2020,29,-1.699764657,102.7238353
Jambi,11/23/2020,0,-1.699764657,102.7238353
Jambi,11/24/2020,41,-1.699764657,102.7238353
Jambi,11/25/2020,45,-1.699764657,102.7238353
Jambi,11/26/2020,39,-1.699764657,102.7238353
Jambi,11/27/2020,46,-1.699764657,102.7238353
Jambi,11/28/2020,47,-1.699764657,102.7238353
Jabar,3/15/2020,0,-6.919860297,107.6034168
Jabar,3/16/2020,1,-6.919860297,107.6034168
Jabar,3/17/2020,0,-6.919860297,107.6034168
Jabar,3/18/2020,12,-6.919860297,107.6034168
Jabar,3/19/2020,2,-6.919860297,107.6034168
Jabar,3/20/2020,15,-6.919860297,107.6034168
Jabar,3/21/2020,14,-6.919860297,107.6034168
Jabar,3/22/2020,4,-6.919860297,107.6034168
Jabar,3/23/2020,0,-6.919860297,107.6034168
Jabar,3/24/2020,1,-6.919860297,107.6034168
Jabar,3/25/2020,13,-6.919860297,107.6034168
Jabar,3/26/2020,5,-6.919860297,107.6034168
Jabar,3/27/2020,20,-6.919860297,107.6034168
Jabar,3/28/2020,21,-6.919860297,107.6034168
Jabar,3/29/2020,30,-6.919860297,107.6034168
Jabar,3/30/2020,25,-6.919860297,107.6034168
Jabar,3/31/2020,16,-6.919860297,107.6034168
Jabar,4/1/2020,21,-6.919860297,107.6034168
Jabar,4/2/2020,15,-6.919860297,107.6034168
Jabar,4/3/2020,2,-6.919860297,107.6034168
Jabar,4/4/2020,24,-6.919860297,107.6034168
Jabar,4/5/2020,5,-6.919860297,107.6034168
Jabar,4/6/2020,11,-6.919860297,107.6034168
Jabar,4/7/2020,80,-6.919860297,107.6034168
Jabar,4/8/2020,22,-6.919860297,107.6034168
Jabar,4/9/2020,11,-6.919860297,107.6034168
Jabar,4/10/2020,12,-6.919860297,107.6034168
Jabar,4/11/2020,32,-6.919860297,107.6034168
Jabar,4/12/2020,29,-6.919860297,107.6034168
Jabar,4/13/2020,60,-6.919860297,107.6034168
Jabar,4/14/2020,0,-6.919860297,107.6034168
Jabar,4/15/2020,29,-6.919860297,107.6034168
Jabar,4/16/2020,11,-6.919860297,107.6034168
Jabar,4/17/2020,58,-6.919860297,107.6034168
Jabar,4/18/2020,9,-6.919860297,107.6034168
Jabar,4/19/2020,55,-6.919860297,107.6034168
Jabar,4/20/2020,25,-6.919860297,107.6034168
Jabar,4/21/2020,9,-6.919860297,107.6034168
Jabar,4/22/2020,6,-6.919860297,107.6034168
Jabar,4/23/2020,22,-6.919860297,107.6034168
Jabar,4/24/2020,75,-6.919860297,107.6034168
Jabar,4/25/2020,45,-6.919860297,107.6034168
Jabar,4/26/2020,5,-6.919860297,107.6034168
Jabar,4/27/2020,39,-6.919860297,107.6034168
Jabar,4/28/2020,19,-6.919860297,107.6034168
Jabar,4/29/2020,40,-6.919860297,107.6034168
Jabar,4/30/2020,3,-6.919860297,107.6034168
Jabar,5/1/2020,0,-6.919860297,107.6034168
Jabar,5/2/2020,31,-6.919860297,107.6034168
Jabar,5/3/2020,10,-6.919860297,107.6034168
Jabar,5/4/2020,193,-6.919860297,107.6034168
Jabar,5/5/2020,48,-6.919860297,107.6034168
Jabar,5/6/2020,20,-6.919860297,107.6034168
Jabar,5/7/2020,61,-6.919860297,107.6034168
Jabar,5/8/2020,23,-6.919860297,107.6034168
Jabar,5/9/2020,33,-6.919860297,107.6034168
Jabar,5/10/2020,0,-6.919860297,107.6034168
Jabar,5/11/2020,56,-6.919860297,107.6034168
Jabar,5/12/2020,52,-6.919860297,107.6034168
Jabar,5/13/2020,7,-6.919860297,107.6034168
Jabar,5/14/2020,9,-6.919860297,107.6034168
Jabar,5/15/2020,31,-6.919860297,107.6034168
Jabar,5/16/2020,22,-6.919860297,107.6034168
Jabar,5/17/2020,31,-6.919860297,107.6034168
Jabar,5/18/2020,25,-6.919860297,107.6034168
Jabar,5/19/2020,21,-6.919860297,107.6034168
Jabar,5/20/2020,176,-6.919860297,107.6034168
Jabar,5/21/2020,86,-6.919860297,107.6034168
Jabar,5/22/2020,40,-6.919860297,107.6034168
Jabar,5/23/2020,43,-6.919860297,107.6034168
Jabar,5/24/2020,46,-6.919860297,107.6034168
Jabar,5/25/2020,22,-6.919860297,107.6034168
Jabar,5/26/2020,17,-6.919860297,107.6034168
Jabar,5/27/2020,27,-6.919860297,107.6034168
Jabar,5/28/2020,25,-6.919860297,107.6034168
Jabar,5/29/2020,32,-6.919860297,107.6034168
Jabar,5/30/2020,20,-6.919860297,107.6034168
Jabar,5/31/2020,30,-6.919860297,107.6034168
Jabar,6/1/2020,34,-6.919860297,107.6034168
Jabar,6/2/2020,18,-6.919860297,107.6034168
Jabar,6/3/2020,5,-6.919860297,107.6034168
Jabar,6/4/2020,9,-6.919860297,107.6034168
Jabar,6/5/2020,12,-6.919860297,107.6034168
Jabar,6/6/2020,10,-6.919860297,107.6034168
Jabar,6/7/2020,28,-6.919860297,107.6034168
Jabar,6/8/2020,20,-6.919860297,107.6034168
Jabar,6/9/2020,25,-6.919860297,107.6034168
Jabar,6/10/2020,50,-6.919860297,107.6034168
Jabar,6/11/2020,44,-6.919860297,107.6034168
Jabar,6/12/2020,19,-6.919860297,107.6034168
Jabar,6/13/2020,15,-6.919860297,107.6034168
Jabar,6/14/2020,17,-6.919860297,107.6034168
Jabar,6/15/2020,19,-6.919860297,107.6034168
Jabar,6/16/2020,40,-6.919860297,107.6034168
Jabar,6/17/2020,41,-6.919860297,107.6034168
Jabar,6/18/2020,52,-6.919860297,107.6034168
Jabar,6/19/2020,45,-6.919860297,107.6034168
Jabar,6/20/2020,18,-6.919860297,107.6034168
Jabar,6/21/2020,20,-6.919860297,107.6034168
Jabar,6/22/2020,17,-6.919860297,107.6034168
Jabar,6/23/2020,31,-6.919860297,107.6034168
Jabar,6/24/2020,41,-6.919860297,107.6034168
Jabar,6/25/2020,32,-6.919860297,107.6034168
Jabar,6/26/2020,33,-6.919860297,107.6034168
Jabar,6/27/2020,46,-6.919860297,107.6034168
Jabar,6/28/2020,25,-6.919860297,107.6034168
Jabar,6/29/2020,45,-6.919860297,107.6034168
Jabar,6/30/2020,81,-6.919860297,107.6034168
Jabar,7/1/2020,54,-6.919860297,107.6034168
Jabar,7/2/2020,64,-6.919860297,107.6034168
Jabar,7/3/2020,28,-6.919860297,107.6034168
Jabar,7/4/2020,88,-6.919860297,107.6034168
Jabar,7/5/2020,106,-6.919860297,107.6034168
Jabar,7/6/2020,126,-6.919860297,107.6034168
Jabar,7/7/2020,79,-6.919860297,107.6034168
Jabar,7/8/2020,96,-6.919860297,107.6034168
Jabar,7/9/2020,962,-6.919860297,107.6034168
Jabar,7/10/2020,105,-6.919860297,107.6034168
Jabar,7/11/2020,73,-6.919860297,107.6034168
Jabar,7/12/2020,50,-6.919860297,107.6034168
Jabar,7/13/2020,83,-6.919860297,107.6034168
Jabar,7/14/2020,74,-6.919860297,107.6034168
Jabar,7/15/2020,75,-6.919860297,107.6034168
Jabar,7/16/2020,40,-6.919860297,107.6034168
Jabar,7/17/2020,52,-6.919860297,107.6034168
Jabar,7/18/2020,60,-6.919860297,107.6034168
Jabar,7/19/2020,27,-6.919860297,107.6034168
Jabar,7/20/2020,60,-6.919860297,107.6034168
Jabar,7/21/2020,61,-6.919860297,107.6034168
Jabar,7/22/2020,32,-6.919860297,107.6034168
Jabar,7/23/2020,60,-6.919860297,107.6034168
Jabar,7/24/2020,91,-6.919860297,107.6034168
Jabar,7/25/2020,73,-6.919860297,107.6034168
Jabar,7/26/2020,51,-6.919860297,107.6034168
Jabar,7/27/2020,45,-6.919860297,107.6034168
Jabar,7/28/2020,128,-6.919860297,107.6034168
Jabar,7/29/2020,96,-6.919860297,107.6034168
Jabar,7/30/2020,147,-6.919860297,107.6034168
Jabar,7/31/2020,71,-6.919860297,107.6034168
Jabar,8/1/2020,52,-6.919860297,107.6034168
Jabar,8/2/2020,53,-6.919860297,107.6034168
Jabar,8/3/2020,56,-6.919860297,107.6034168
Jabar,8/4/2020,94,-6.919860297,107.6034168
Jabar,8/5/2020,125,-6.919860297,107.6034168
Jabar,8/6/2020,83,-6.919860297,107.6034168
Jabar,8/7/2020,152,-6.919860297,107.6034168
Jabar,8/8/2020,240,-6.919860297,107.6034168
Jabar,8/9/2020,179,-6.919860297,107.6034168
Jabar,8/10/2020,33,-6.919860297,107.6034168
Jabar,8/11/2020,95,-6.919860297,107.6034168
Jabar,8/12/2020,109,-6.919860297,107.6034168
Jabar,8/13/2020,111,-6.919860297,107.6034168
Jabar,8/14/2020,361,-6.919860297,107.6034168
Jabar,8/15/2020,237,-6.919860297,107.6034168
Jabar,8/16/2020,83,-6.919860297,107.6034168
Jabar,8/17/2020,45,-6.919860297,107.6034168
Jabar,8/18/2020,45,-6.919860297,107.6034168
Jabar,8/19/2020,104,-6.919860297,107.6034168
Jabar,8/20/2020,199,-6.919860297,107.6034168
Jabar,8/21/2020,93,-6.919860297,107.6034168
Jabar,8/22/2020,134,-6.919860297,107.6034168
Jabar,8/23/2020,68,-6.919860297,107.6034168
Jabar,8/24/2020,137,-6.919860297,107.6034168
Jabar,8/25/2020,250,-6.919860297,107.6034168
Jabar,8/26/2020,178,-6.919860297,107.6034168
Jabar,8/27/2020,154,-6.919860297,107.6034168
Jabar,8/28/2020,526,-6.919860297,107.6034168
Jabar,8/29/2020,287,-6.919860297,107.6034168
Jabar,8/30/2020,103,-6.919860297,107.6034168
Jabar,8/31/2020,145,-6.919860297,107.6034168
Jabar,9/1/2020,215,-6.919860297,107.6034168
Jabar,9/2/2020,203,-6.919860297,107.6034168
Jabar,9/3/2020,238,-6.919860297,107.6034168
Jabar,9/4/2020,385,-6.919860297,107.6034168
Jabar,9/5/2020,228,-6.919860297,107.6034168
Jabar,9/6/2020,173,-6.919860297,107.6034168
Jabar,9/7/2020,204,-6.919860297,107.6034168
Jabar,9/8/2020,336,-6.919860297,107.6034168
Jabar,9/9/2020,288,-6.919860297,107.6034168
Jabar,9/10/2020,335,-6.919860297,107.6034168
Jabar,9/11/2020,272,-6.919860297,107.6034168
Jabar,9/12/2020,291,-6.919860297,107.6034168
Jabar,9/13/2020,157,-6.919860297,107.6034168
Jabar,9/14/2020,203,-6.919860297,107.6034168
Jabar,9/15/2020,347,-6.919860297,107.6034168
Jabar,9/16/2020,293,-6.919860297,107.6034168
Jabar,9/17/2020,353,-6.919860297,107.6034168
Jabar,9/18/2020,341,-6.919860297,107.6034168
Jabar,9/19/2020,470,-6.919860297,107.6034168
Jabar,9/20/2020,427,-6.919860297,107.6034168
Jabar,9/21/2020,680,-6.919860297,107.6034168
Jabar,9/22/2020,575,-6.919860297,107.6034168
Jabar,9/23/2020,516,-6.919860297,107.6034168
Jabar,9/24/2020,804,-6.919860297,107.6034168
Jabar,9/25/2020,734,-6.919860297,107.6034168
Jabar,9/26/2020,386,-6.919860297,107.6034168
Jabar,9/27/2020,437,-6.919860297,107.6034168
Jabar,9/28/2020,489,-6.919860297,107.6034168
Jabar,9/29/2020,316,-6.919860297,107.6034168
Jabar,9/30/2020,446,-6.919860297,107.6034168
Jabar,10/1/2020,559,-6.919860297,107.6034168
Jabar,10/2/2020,544,-6.919860297,107.6034168
Jabar,10/3/2020,343,-6.919860297,107.6034168
Jabar,10/4/2020,248,-6.919860297,107.6034168
Jabar,10/5/2020,503,-6.919860297,107.6034168
Jabar,10/6/2020,508,-6.919860297,107.6034168
Jabar,10/7/2020,752,-6.919860297,107.6034168
Jabar,10/8/2020,597,-6.919860297,107.6034168
Jabar,10/9/2020,504,-6.919860297,107.6034168
Jabar,10/10/2020,268,-6.919860297,107.6034168
Jabar,10/11/2020,205,-6.919860297,107.6034168
Jabar,10/12/2020,286,-6.919860297,107.6034168
Jabar,10/13/2020,565,-6.919860297,107.6034168
Jabar,10/14/2020,442,-6.919860297,107.6034168
Jabar,10/15/2020,590,-6.919860297,107.6034168
Jabar,10/16/2020,424,-6.919860297,107.6034168
Jabar,10/17/2020,500,-6.919860297,107.6034168
Jabar,10/18/2020,211,-6.919860297,107.6034168
Jabar,10/19/2020,524,-6.919860297,107.6034168
Jabar,10/20/2020,472,-6.919860297,107.6034168
Jabar,10/21/2020,657,-6.919860297,107.6034168
Jabar,10/22/2020,736,-6.919860297,107.6034168
Jabar,10/23/2020,504,-6.919860297,107.6034168
Jabar,10/24/2020,421,-6.919860297,107.6034168
Jabar,10/25/2020,356,-6.919860297,107.6034168
Jabar,10/26/2020,431,-6.919860297,107.6034168
Jabar,10/27/2020,390,-6.919860297,107.6034168
Jabar,10/28/2020,403,-6.919860297,107.6034168
Jabar,10/29/2020,459,-6.919860297,107.6034168
Jabar,10/30/2020,320,-6.919860297,107.6034168
Jabar,10/31/2020,411,-6.919860297,107.6034168
Jabar,11/1/2020,245,-6.919860297,107.6034168
Jabar,11/2/2020,341,-6.919860297,107.6034168
Jabar,11/3/2020,484,-6.919860297,107.6034168
Jabar,11/4/2020,516,-6.919860297,107.6034168
Jabar,11/5/2020,627,-6.919860297,107.6034168
Jabar,11/6/2020,587,-6.919860297,107.6034168
Jabar,11/7/2020,476,-6.919860297,107.6034168
Jabar,11/8/2020,479,-6.919860297,107.6034168
Jabar,11/9/2020,330,-6.919860297,107.6034168
Jabar,11/10/2020,748,-6.919860297,107.6034168
Jabar,11/11/2020,668,-6.919860297,107.6034168
Jabar,11/12/2020,733,-6.919860297,107.6034168
Jabar,11/13/2020,801,-6.919860297,107.6034168
Jabar,11/14/2020,809,-6.919860297,107.6034168
Jabar,11/15/2020,309,-6.919860297,107.6034168
